,index,start,end,transcription,source,lang,full_path_infile,full_path_outfile,log_file_name
2632,2632,22.56800000000001,25.488000000000003,tuγə tuγə tālā mōlwə nōkəllu tālā.,2007_Strelka_Andreeva_LR1-0-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-0-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2632.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2632.log
2633,2633,25.488000000000003,33.06800000000001,amŋawan aŋakəllu štob nuŋan jūldōn tar čaŋit jūldōn abdundukki.,2007_Strelka_Andreeva_LR1-0-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-0-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2633.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2633.log
2634,2634,33.363,34.65899999999999,bikə čo.,2007_Strelka_Andreeva_LR1-0-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-0-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2634.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2634.log
2635,2635,35.0,40.18100000000001,žərďi aŋə žerďilwə tar mōlwə nōttəØ gďə u ńewo amŋan.,2007_Strelka_Andreeva_LR1-0-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-0-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2635.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2635.log
2636,2636,21.401999999999987,22.11600000000001,bi gunəliØm.,2007_Strelka_Andreeva_LR1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2636.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2636.log
2637,2637,22.11600000000001,24.090000000000003,wertolot dəgďərən.,2007_Strelka_Andreeva_LR1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2637.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2637.log
2638,2638,24.542,25.93700000000001,a ətɨrkōm gunďən.,2007_Strelka_Andreeva_LR1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2638.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2638.log
2639,2639,25.93700000000001,27.264999999999983,əčə wertolot birə.,2007_Strelka_Andreeva_LR1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2639.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2639.log
2640,2640,27.268,30.36699999999999,tarə čaŋit jūllən abdundukki.,2007_Strelka_Andreeva_LR1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2640.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2640.log
2641,2641,30.92400000000001,39.68299999999999,patom nuŋan minə kak aŋitpi lap oj nannat hatatpi kak minə aŋirən.,2007_Strelka_Andreeva_LR1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2641.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2641.log
2642,2642,40.06100000000001,43.738,aŋiwə mōwə tarə bi= minə nōdārən.,2007_Strelka_Andreeva_LR1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2642.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2642.log
2643,2643,23.04499999999999,25.82300000000001,pəktɨrūŋnəØm tozowkatpi surudōn.,2007_Strelka_Andreeva_LR3-1-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2643.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2643.log
2644,2644,26.17699999999999,27.803,əpkī ńə surullə.,2007_Strelka_Andreeva_LR3-1-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2644.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2644.log
2645,2645,28.29499999999999,33.179,ororwi aŋillaØ i illaØ ororwi samńīnduk.,2007_Strelka_Andreeva_LR3-1-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2645.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2645.log
2646,2646,33.268,34.36699999999999,tarilə guniliØm.,2007_Strelka_Andreeva_LR3-1-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2646.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2646.log
2647,2647,34.36699999999999,36.345,oj əktɨn huktɨllə tolko.,2007_Strelka_Andreeva_LR3-1-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2647.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2647.log
2648,2648,36.67699999999999,40.184,əktɨn əktɨn huktɨllə a to nuŋan nuŋarwatɨn asasčan.,2007_Strelka_Andreeva_LR3-1-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2648.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2648.log
2649,2649,40.62100000000001,44.33500000000001,oror tožə sāpkīl nuŋanman.,2007_Strelka_Andreeva_LR3-1-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2649.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2649.log
2650,2650,24.90700000000001,29.16900000000001,tožə onməl mədəpkīl mēγarďiwər.,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2650.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2650.log
2651,2651,29.31299999999999,31.507000000000005,iličilləØ wek tadū mindū okolo.,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2651.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2651.log
2652,2652,31.507000000000005,33.5,mindū ďaγadūw oraØ wek.,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2652.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2652.log
2653,2653,33.5,35.172,ilōdā əčəl sururə.,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2653.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2653.log
2654,2654,36.007999999999974,39.03899999999999,nu əto tariŋiwun burukə̄kuttən.,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2654.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2654.log
2655,2655,39.652,40.57600000000002,sururən.,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2655.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2655.log
2656,2656,40.66199999999998,42.476000000000006,ətə̄tčənə ŋənəďəpkī.,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2656.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2656.log
2657,2657,22.702,26.22300000000001,birajalā goromomo mūlōďəkəl tālā.,2007_Strelka_Andreeva_LR3-1-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2657.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2657.log
2658,2658,26.24700000000001,38.06599999999997,tri ilarā nado aŋikəl təγəďənə atdɨhat təγətčə təγətkəl tadū paka abratno iďoš s polnɨmi wedrolwə.,2007_Strelka_Andreeva_LR3-1-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2658.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2658.log
2659,2659,39.87099999999997,44.63600000000002,mūwə tuγə gāssəliØm gāssəliØm mūwə tuγə aŋə mūwə birajaduk.,2007_Strelka_Andreeva_LR3-1-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2659.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2659.log
2660,2660,21.367999999999995,23.791,druk mə̄rwər wek ičətmə̄čilləw.,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2660.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2660.log
2661,2661,24.204999999999984,24.841000000000008,on ńikə=.,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2661.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2661.log
2662,2662,24.841000000000008,31.786,ńi tālā na tālā odan tālā oďannə śinə aŋiďan mikčānďan śindulō.,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2662.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2662.log
2663,2663,32.041,34.46800000000002,on ńikəďəmdə̄ əŋəńīdə̄.,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2663.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2663.log
2664,2664,34.46800000000002,35.529999999999966,ičətčəŋnəØm tuγə.,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2664.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2664.log
2665,2665,35.55799999999999,38.62400000000002,tariŋiw aŋiran horolistən.,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2665.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2665.log
2666,2666,38.65899999999999,40.791,sururən sururən.,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2666.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2666.log
2667,2667,40.884000000000015,43.618,taduk əśīlə̄ bi tuksāmət ďulāji suruØm.,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2667.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2667.log
2668,2668,28.096000000000004,30.565999999999967,əto gawarit tarə gunďərən.,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2668.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2668.log
2669,2669,30.57,34.642999999999965,ama amīm minŋī amīm minŋī gunčōn tuγi.,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2669.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2669.log
2670,2670,34.932000000000016,36.533000000000015,gunčōn.,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2670.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2670.log
2671,2671,36.533000000000015,38.85300000000001,śī swatoj biśinnə.,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2671.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2671.log
2672,2672,39.12299999999999,44.85300000000001,śinə ətə̄n ńīdə̄ aŋirə śinə ətə̄n ńīdə̄ aŋirə dabdīra gawarit.,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2672.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2672.log
2673,2673,21.910999999999948,31.16700000000004,<нрзб> ranəlwi mə̄nin aŋipkī putəŋkīn šamanskəjilďi tarə.,2007_Strelka_Andreeva_LR3-1-8.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-8.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2673.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2673.log
2674,2674,31.697000000000006,42.55499999999995,nuŋanŋīlin bičōtɨn weśin ēkurin čəm on putəčiwurin.,2007_Strelka_Andreeva_LR3-1-8.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-8.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2674.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2674.log
2675,2675,22.252,27.791,wek əməktəďəŋkītɨn bagdakəl korēlō orordulāwun domašnijedulāwun.,2007_Strelka_Andreeva_LR4-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR4-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2675.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2675.log
2676,2676,28.164,31.434,əməŋtə əmə əməpkīl každɨj got ərə.,2007_Strelka_Andreeva_LR4-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR4-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2676.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2676.log
2677,2677,31.434,34.501,tarə nuŋarwatɨn bagdakəlďi inďəŋnərəw tōli.,2007_Strelka_Andreeva_LR4-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR4-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2677.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2677.log
2678,2678,35.274,47.252,ərə əśī ələ pas paslednijə anŋańīldulə̄ ačir oraØ bagdakəltə̄ tālā učaskoldūwun.,2007_Strelka_Andreeva_LR4-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR4-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2678.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2678.log
2679,2679,27.688,31.254999999999995,i tōlī dōldīlləw dōldīrəw.,2007_Strelka_Andreeva_LR6_1-1-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2679.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2679.log
2680,2680,31.707,35.038000000000004,aŋi būńīďərilwə irgičilwə dōldīrəw.,2007_Strelka_Andreeva_LR6_1-1-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2680.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2680.log
2681,2681,35.583,40.596,ŋə̄ləwsikō ətn amatə amawun əwkī dōldīrə.,2007_Strelka_Andreeva_LR6_1-1-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2681.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2681.log
2682,2682,40.661,45.099,ŋələ hawalďaran ďukčawə ďuwə hawalďaran ərďərən.,2007_Strelka_Andreeva_LR6_1-1-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2682.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2682.log
2683,2683,24.535,26.773000000000003,būńīlləØ tarə aŋil ŋōnimil.,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2683.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2683.log
2684,2684,26.773000000000003,32.928000000000004,bi gunilØim amatkī būńīďərəØ ŋə̄ləwsi gunilim.,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2684.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2684.log
2685,2685,33.63300000000001,37.74600000000001,īlā əlā aŋiliØp ədū biďərəØ ďebŋənələwər nawerna aŋičal.,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2685.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2685.log
2686,2686,37.74600000000001,40.00299999999999,ďebŋənələwər ďebďərəØ tarə ŋōnimil.,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2686.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2686.log
2687,2687,40.918000000000006,45.39099999999999,aŋilwə bagdakə̄lwə wāďakilwər tarə ďebďərəØ.,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2687.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2687.log
2688,2688,25.74000000000001,31.62700000000001,ətirkə̄m wasilij iwanowič sururən gənnə̄stən ororďi sawōdalwə gənnə̄rən əməwrən.,2007_Strelka_Andreeva_LR6_1-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2688.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2688.log
2689,2689,32.43299999999999,36.43299999999999,patom čāskī sururəw hərəkət hərəkət hoktət sururəwkə əsīlə̄.,2007_Strelka_Andreeva_LR6_1-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2689.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2689.log
2690,2690,22.520000000000003,25.923,əčə̄Ø d'ūr isčərə anŋanī i gə anŋanī dulin.,2007_Strelka_Andreev_LR1-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2690.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2690.log
2691,2691,27.21,29.353,tadū bičon bodo.,2007_Strelka_Andreev_LR1-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2691.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2691.log
2692,2692,31.086,33.963,nəlki nəlki.,2007_Strelka_Andreev_LR1-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2692.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2692.log
2693,2693,35.82,38.71,ərə aman amīnmi hawald'ačan stadədū.,2007_Strelka_Andreev_LR1-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2693.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2693.log
2694,2694,22.997,25.723000000000003,nu nīwəl ulgurd'an dək əčon bīwun.,2007_Strelka_Andreev_LR1-2-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2694.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2694.log
2695,2695,25.78100000000001,27.05,surud'ēn gorolī.,2007_Strelka_Andreev_LR1-2-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2695.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2695.log
